;text;label
2795;Cei care veniți cu scuza penibilă că din cauza PSD nu votați, ar trebui să vă aduceți aminte că Referendumul a fost VOTAT in Parlament si de PNL si UDMR, oare si ei au devenit PSD-isti cumva?? 🤔;2
2796;Vedeti  voi pe naiba... Consiliul National pt Combaterea Discriminarii este cu ochii pe voi!!!;2
2797;Daca votati da, asta nu inseamna ca intr-o buna zi copilul vostru nu poate veni la voi sa va zica ca are alte gusturi decat cele impuse!;2
2798;Cât de penibil. Familia creștină? Dacă începem cu credința și cu religia, țin să vă aduc aminte că toți ați fost făcuți prin incest, de două ori. E imoral să se iubească două persoane de același sex, dar e perfect normal să se iubească un tată cu fiicele lui, un bărbat cu sora fratelui său, un bărbat care sta cu două surori (si dacă mai dau exemple din biblie stau mult si bine sa scriu) Dacă tu nu esti capabilă să explici copilului tău ca două persoane de același sex se iubesc, ai eșuat în calitate de părinte. Aici imi suna a mare ipocrizie. Biserica a facut cel mai mare rău, ea s-a impus în societate prin violență si prin crime, nu prin iubire si pace. Avem o grămadă de chestii mai importante in tara asta, dar pe român îl interesează ce face vecinul cu organul intim .;2
2799;"Valorile spirituale trebuiesc sustinute atat politic dar mai ales civic.Daca mai credeti in valori spirituale nu stati deoparte pentru ca "" ce seamana omul aceea va secera .""";2
2800;Succes! Doamne ajută să se lumineze mintile românilor intoxicati cu dezinformări!;2
2801;Eu chiar îmi dau seama ca voi meritați sa aveți salarii mici și pensii tot la fel de mici dacă spuneti ca e ceva normal sa cheltui 43 de milioane de euro pentru un vot. Sa va dea Dumnezeu toti cei 43 de milioane de euro inapoi sau și mai bine, sa vada ce orbi și prosti sunteți și ca lăsați Hoții sa fure. Problema nu e despre lege, ci cât de mult fura aia care organizează asta. Serios, soarta mai buna decât ceea ce aveți acum nu meritați.;2
2802;"Dragă Coaliție pentru Familie, ne ceri să votăm cu DA pentru căsătoria dintre un bărbat și o femeie dar n-ai fost în stare să scrii asta pe buletinul de vot. Deci; NU !";2
2803;Lasato dracului. Nu are nici o legatura cu familia, vor sa schimbe unele legi din constitutie ca sa scape hotii de puscarie. Acesta este adevarul. Nu va lasati manipulati de minciunile lor!;2
2804;Dl doctor are o meserie frumoasa și grea totodată, dar sa indemni lumea sa scape hoții de la a răspunde pentru faptele lor...stați și ocupati-va de salvat oameni prin prisma meseriei, nu îi omorâți prin prisma politicii...Este păcat!;2
2805;Pazea .. vin homosexualii sa va ia copiii .. nu aia pe care i-ati parasit prin orfelinate ... aia pe care nu i-ati vaccinat ..;2
2806;Eu tot nu inteleg cum s-au obtinut semnături pe o definitie care este deja stipulată in codul civil. Trebuie să trecem totul in constituție, trebuie sa stabileasca constituția si de câte ori sa facem sex pe saptamana ca să procream, sau să ni se interzică sexul dacă nu este făcut pentru a procrea?;2
2807;Ne vedem pe 6-7 octombrie la vot. Votăm pentru Familie, votăm pentru normalitate, pentru valorile autentice româneşti.;2
2808;Eu consider ca totusi ca problema e ca se tine referendumul decat doua zile trebuia sa tina toata saptamana sa avem timp toti sa votam de cate ori putem. Nu ne spun ei noa ce sa facem ca suntem 3.000.000 de oameni!!!;2
2809;Era  de  asteptat ca diavolul sa nu doarma ci sa atace , dar poporul lui Dumnezeu zice : inapoia noastra satana si cu Dumnezeu inainte , popor  roman  ! Se  cuvine  sa  ascultam  de  Dumnezeu  nu  de   oameni ! AMIN , AMIN !;2
2810;mda. din curiozitate am verificat toate conturile celor care au ras la aceasta postare. manipulatori, conturi false si oameni de nimic. foarte interesati de ce face capra vecinului: o fi murit? daca nu hai sa-i dam in cap.;2
2811;Asta DA teolog! Nu ca Baconschi;2
2812;Întrebarea trebuie sa fie clară...pentru a nu lăsa loc de ,,portițe legislative ‘’și interpretări!In forma enunțată poate include orice modificare pe care parlamentarii o pot face după propriul plac!E absolut necesară adăugarea precizărilor ,respectiv articolul ,numărul și exact formularea care e modificata!Altfel mie îmi suna a ,,modific ce am chef’’!Nu de alta ,dar realitatea ne-a demonstrat ca asta se întâmpla!!!;2
2813;iar inghesuială...iar vociferari? parca era vorba ca romanii sa se  inscrie din timp, voluntar in listele ambasadelor, consulatelor apropiate, tocmai pentru a elimina buluceala...si nemultumirile de cele mai multe ori doar rau voite de manipulanti ca Udrea ,  Macovei ori ceva sași prin Gemania;2
2814;Stiti ce mai este realitate divino-umana? Crima, violul, pedofilia, toate lucrurile pe care d-zeu le lasa sa se intample;2
2815;"Voteaza ""DA"" pentru Casatotoria dintre un Barbat si o Femeie🏌️‍♂️";2
2816;Pe langa acest referendum se vor vota alte legi criminale adoptate de parlament! Si viitoarele legi.....;2
2817;Tocmai pentru că se opun şi încearcă prin toate mijloacele să boicoteze referendumul demonstrează importanța lui.;2
2818;Astept un raspuns daca se face Referendum si pentru familiile monoparentale.;2
2819;Din Anglia . Votez Dà pentru definirea familiei, este pentru viitorul copiilor nostri.;2
2820;Niki Stefan retrag ce am spus legat de generatia ta, aparent si generatia mea e batuta in cap;2
2821;"Votați voi da, dar nu știți ce votați! Asta cu ""familia"" au aruncat-o doar că sa păcălească prostimea* Nu uitați că votați modificarea constituției, din care sau modificat mai multe puncte dar care nu au fost prezentate! *Fanii antena group, pupători de cadavre și iubitorii de PSD!";2
2822;Doamne ajuta sa ajunga Adevarul la cat mai multi romani! Dumnezeu sa va intareasca si sa va ocroteasca!;2
2823;Pe mine ma ingrijoreaza intrebarea. Nu e clara si lasa loc interpretarilor si folosirii in alte scopuri. Intr-un parlament ne echilibrat ca acum, ei pot introduce orice altceva pe langa. Plus ca asta costa 40 mil de EURO. Dragi crestini cu frica de Dumnezeu si dragoste de aproapele, cati copii orfani si cate mame singure pot fii ajutati din banii astia? Dar un spital pentru copii sau macar toalete in scolile rurale? Pe ce se dau banii astia?;2
2824;Care referendum ? Intrebarea este despre modificarea constitutiei nu un anumit articol. Sunt adepta familiei , dar trebuie sa fim atenti la ce votam.;2
2825;Logic! Nici cand s-a votat constitutia nu a fost tiparita toata pe buletinul de vot. Si chiar daca ar fi scris explicit pe buletin, nu cred ca ajunge cineva in cabina de vot fara sa aiba habar de ce s-a dus acolo, ca sa trebuiasca sa citeasca si sa se lamureasca pe loc! :P;2
2826;Un singur om, intrerupt de 14 ori in decurs de un minut. Vom merge si vom vota DA.;2
2827;Parșivii si orbii care latră pe aici de grija BANILOR pentru Referendum, ar trebui să știe că homosexualitatea legalizată ar duce la sute si mii de operații de schimbare de sex SUPORTATE DE STATUL ROMÂN!! Si uite asa copii bolnavi din spitale nu vor avea BANI pe operații pentru că Statul va da MILIOANE de euro pentru operațiile de schimbare de sex ale homosexualilor pe care unii îi pupă în fund acum in semn de susținere! Si nici bani de spitale nu vor mai fi si nici bani de străzi si nici bani de weceuri că e la modă placa asta!;2
2828;"Norocul poporului roman este ,,Romania tacuta "" . Aceasta Romanie va iesi la referendum,  cu sau fara benere , pentru ca EA stie ce a cerut si , mai ales , de ce a cerut acest referendum . Cu noi este Dumnezeu .";2
2829;Voi votaDA.Asa este normal .Nu voi fi de acord cu cei ce vor sa indobitocdasca acest popor inteligent.Pe toate caile se inceatca sa fim trasi inapoi.;2
2830;Nuvăsupăraț, dar pentru ăștia care nu le au cu dumnezeu, ce argumente aveți?;2
2831;Va veni o perioada in care normele dreptului european vor avea prioritate in fata celor de drept intern, chiar daca, momentan, aveti dreptate :);2
2832;VOTÂND   ,  LA  REFERENDUM  : VOTAȚI  PENTRU  VIITORUL  NAȚIUNII  ROMÂNE  !;2
2833;"Irlanda de Nord rezistă eroic presiunilor datorită unei femei, Arlene Foster, președinte al DUP și fost premier al Irlandei de Nord: ""I believe that marriage is between a man and a woman"".";2
2834;Wtf? Ce treaba are viitorul Europei cu referendumul??? Mi-a fost de ajuns sa ascult pana la asta... 😂😂;2
2835;Ce dulce e când fratii in credinta se unesc!!!! Un moment special pt România.;2
2836;DA VOTÅM DA LA REFERENDUM;2
2837;CândMaria a turnat mir  pe picioarele Domnului ISUS s-a găsit un iuda să spună„mirul acesta s-ar fi putut vinde cu trei sute de lei și banii să se dea săracilor.Fals!Îl prinsese grija de săraci pe Iuda!Era un hoț și lua el ce se punea în punga pe care el o administra.Așa este și azi.I-a prins grija pe hoți  ca banii pentru referendumul pentru familie ar fi putut fi folosiți in alte scopuri.Este cel mai nobil scop pentru care chiar viața merită să ne-o dăm nu numai banii !VENIȚI LA VOT!!!!Domnul să fie alături!Binecuvântați pe Domnul!Amin!!!!;2
2838;Adevărul este că suntem un popor păgân și idolatru;2
2839;Se va duce, dar nu pt ca vrea USR, ci pt ca este impus de sus.;2
2840;Bravo Ludovic Orban! In sfarsit, PNL isi demonstreaza valorile!;2
2841;De ce tre sa fie asa? Pentru ca a spus nu știu cine? Chiar ne lăsăm manipulați în ultimul hal? Vreți ca Daddy sa fie vataful vostru? Prostimea : DA DA Da. La TV va spun una și la referendum scriu alta.... Cred ca dacă ar pune întrebarea : vreți sa va donați bunurile și sa fiți slugile partidului?ați răspunde Da pentru ca sunteți naivi și credeți ce vor aia de la TV.;2
2842;EVANGHLICI AU VOTAT 98 LA SUTA ORTO..5 LA SUTA;2
2843;da,sa citeasca toti care zic ca e degeaba !;2
2844;Am si eu o intrebare,având în vedere proiectul discutat dim la protv,ca na,de acum li s-au dat aceleași drepturi ca si noi,situl vostru pt ce familie e,si ...si...ca sa stiu cu cine vorbesc,vorbim despre căsătoria si familia creștină sau si pentru familiile noi adoptate..;2
2845;Acesta e cela cu Mercedes de 60 K ?;2
2846;CAT ADEVAR AI SPUS SI NU E PRIMA OARA!;2
2847;SA  TE   PISI  PE .. POFTA  MARE !!!!!!! https://my.pcloud.com/publink/show?code=XZvAOn7ZH0XJfiy12jy5jYYeqlT8mmgOQLFV;2
2848;Era de așteptat...Doar ca nu m-am gândit că vor acționa atat de repede...Au învins o bătălie...dar nu războiul...Biruința e Domnului nostru Isus Hristos!;2
2849;Duminica după amiaza am întâlnit o bătrânică care spunea ca nu merge la vot ca nici președintele nu a votat :(;2
2850;Asa le place la unii sa fie cu dosul in sus;2
2851;nici nr de articol din Constitutie nu putea fi trecut?;2
2852;CARE ESTE FORMA LEGII APROBTA DE PARLAMENT??? NIMENI NU O STIE ATUNCI VOTAM CEVA CE NU STIM???NU CUMVA VA FOLOSITI DE MULTIME PENTRU A PROMULGA IN PARLAMENT TOT CE VRETI VOI SI NU CE-SI DORESTE ROMANIA???;2
2853;Nici nu am crezut ,niciodata , ca Iohanis este presedintele romanilor...numai naivii cred asta..el joaca dupa canta mai marii Europei...daca ar fii crestin dupa cum se da , ar fi votat la prima ora...;2
2854;Mergeti la vot, cu sau fara post! Postul e facultativ.;2
2855;Se știa asta dinainte , atunci ce rost a mai avut referendumul?;2
2856;Inteleg sa fie in comisia de votare (adica la urne intr-o scoala/ liceu). Dar nu la Biroul Electoral!;2
2857;Dacă erau chemați oameni la mâncare și circ nu intrau nici intr-o casă de rugăciune.;2
2858;Si in 2003 cand a fost alt referendum (nu pentru familie) a fost tot două zile.;2
2859;Important ! Incercati sa ne dati informatii despre desfasurarea votului in diaspora : locatii sau alte informatii utile. Va multumesc !;2
2860;ati reusit sa convingeti o gasca de hoti sa isi bata joc de banii romanilor si sa arunce banii pe ceva inutil. Cu banii astia se puteau facea asa multe lucruri de care e nevoie urgenta in tara asta (spitale, scoli etc). Rusine sa va fie.;2
2861;Dacă suntem o țară creștin ortodoxă ce mai fac referendum chiar nu știu ce au de făcut Cei ce aplică legea au și iei famili părinți copii.Care nu au minte să facă ce vrea . Familia să rămână familie cu soț și soție, fără comentarii . În alte țări nici nu vor să audă de așa ceva.Ar trebuii o lege mai aspră nu să le tolerăm .Au ajuns câțiva oameni să își dată joc de credință.Nu trebuie să le tolerăm.;2
2862;Iar celelalte  2 mil...au stat  acasa ,neinteresati,  ...de necrezut...pe acestia  care n-au  bai  de familie  oare cine io fi näscut  douä  femei  sau  2 bärbati?... päcat  oameni  buni  ati  dat  cu piciorul  la ceea ce este  sfint..Familia...ati  acceptat  dräcoveniile  Sodomiei care deschid  usiile  Romaniei...;2
2863;Cine e Consiliul pentru tineret din Romania si pe cine reprezinta? Cautati despre ei si veti gasi mai nimic.;2
2864;Nu ne aude aproape nimeni de jos, doar de Sus.;2
2865;Traiesc in strainatate si in nici in caz nu vreau o tara .ca afara..din pacate acest referendum sa politizat prea mult..e consecinta unei actiuni cetatenesti..am avea nevoie de mai multe altfel de actiuni..Referendum pe tema resurselor..ue..NATO....;2
2866;Mai ales in Londra cand acum cateva luni mergeau goi pe bicicleta;2
2867;Statistic dovedit homosexualii sunt mult mai predispuși la îmbolnăvire din cauza promiscuității. Staistic dovedit este și faptul că homosexualii sunt mult mai predispuși la: VIOLENȚĂ, CONSUM DE DROGURI, SUICID, ANTROPOFOBIE, CRIMINALITATE........... Pe viitor toate acestea le suportăm noi din buzunarele noastre inclusiv incapacitatea lor de muncă.... Cine vrea să-și asume riscul unei societăți bolnave la propriu de: SIDA, CANCER, SIFILIS...?;2
2868;Mergeți la sediul Coaliţia pentru Familie au program in fiecare zi până la ora 20.;2
2869;Mai da ce expolzie furibunda si puturoasa a activistilor lgbtq....plm...O tehnica subversiva si mizerabila a acestor inecati in disforii sexuale , este aceea de a se victimiza. La începutul anilor 1930, Horkheimer a lăsat deschisă întrebarea cine ar înlocui clasa muncitoare ca agent al revoluției marxiste? În anii ’50, Marcuse a răspuns acestei întrebări spunând că ar putea fi înlocuită de o coaliţie de studenţi, negri, femei feministe şi homosexuali, exact cei care au fost nucleul revoltelor studenţeşti ai anilor ’60 şi victimele „sacre” ale corectitudinii politice ale zilelor noastre. Marcuse a preluat apoi un alt termen favorit, şi anume cel denumit „toleranţă”, pentru a fi extins la toate ideile şi mişcările venite dinspre stânga, inducând antonimul de „intolerantă” pentru toate ideile ce veneau dinspre dreapta. Astfel, atunci când îi auziţi astăzi pe marxiştii culturali că fac apel la toleranţă, aceasta înseamnă, de fapt, referirea la termenul lui Marcuse „toleranţă eliberatoare”. Este acelaşi lucru ca atunci când se vorbește despre „diversitate”, aceasta însemnând uniformitatea credinţei în ideologia lor stângistă.Asa ca, sa vorbiti despre drepturile omului cand sunteti neocomunisti, este o contradictie in termeni. Dar stangistii ca voi nu au stat niciodata bine cu logica. Romania din pacate a semnat Conventia criminala de la Istambul, care creaza un precedent periculos, ce trebuie contracarat imediat. Stiti (intebare retorica) ca in Canada a fost scos din constitutie termenul de parinte biologic, pt ca ii ofenseaza pe cei ca voi care au o problema directa cu realitatea?Stiati(iar o retorica) ca Justin Trudeau vorbeste la televizor despre dezincriminarea sexului anal cu minorii ca o politica de stat pe care o promoveaza?Imi treziti mila, pt ca nu ganditi mai departe de cateva clisee imprumutate de la cei pt care corectitudinea politica este religie de stat.Adevarata libertate este sa pot afirma ca 2=2 =4, fara sa fiu ostracizat pt adevar.;2
2870;Birourile electorale din Romania ori Isi fac datoria fata de popor ori sa fie desfintate. Lepre vandut e. Sa se faca dreprate;2
2871;Mai degrabă v-ați înregistrat ca partid.;2
2872;Vă atrag atenția că de cîteva zile a apărut un site de internet cu un nume foarte „atrăgător”,  https://www.referendum2018.ro/ dar care defapt reprezintă un îndemn fățiș la boicotarea referendumului. E bine ca lumea să nu cadă pradă dezinformărilor...;2
2873;Domnul sa ne ajute sa mijlocim mai mult pt Romania !;2
2874;Si toate astea in numele tolerantei pe care suntem acuzati ca noi nu o avem! Dumnezeu va va rasplati pentru tot efortul vostru, aveti respectul meu!;2
2875;Ca o pastila efervescentă. Costurile de aproximativ 50 milioane euro le plătiți voi?;2
2876;Am învățat un cuvânt nou, de la securisti și îl voi aplica pe viitor eu și alți 4 milioane, sper. #boicotUSR;2
2877;sint mindra cu voi .;2
2878;DA PENTRU APĂRAREA CĂSĂTORIEI NORMALE DINTRE UN BĂRBAT ŞI O FEMEIE! DOAMNE AJUTĂ! VICTORIE!;2
2879;Respect Bisericii Ortodoxe pentru atitudinea ei in aceasta problema;2
2880;Și pina acum din cine era formata familia? Atentie ca nu este un sondaj de opinie.;2
2881;ce inseamna prostia omeneasca...mai bine abolim familia decat sa cascam ochii sa citim!DESCHIDETI OCHII AIA SI MERGETI LA VOT DACA VA PASA DE VIITORUL COPIILOR VOSTRI SI DE VIITORUL TARII NOASTRE!;2
2882;Frumoase gânduri, trista realitate...la 5 ani, la grădinița, sa mimeze sexul intre persoane de același sex? Cum e posibil asa ceva?????? NU DORIM ASTA IN ROMANIA!!!!TREZITI-VA, OAMENI BUNI, MERGEȚI LA VOT!;2
2883;"Iar ministra Gratiela Gavrilescu arată așa cum este  : "" o vacă în mijlocul cirezii de boi "".  HALAL!";2
2884;Usr s a comportat ca un adevărat partid de opoziție!! Bravo!!;2
2885;Un alt Grup Infracțional Organizat - CNCD (slugile GIO securisto-comuniste-pulincuriste).;2
2886;Biserica trebuie să-și vadă de slujitori ei nu sai fure și săi mintă .Ăștia nu mai sunt popi sunt draci;2
2887;Familia tradițională în concepția PSD Mama în ITALIA tata în SPANIA copiii la bunici sau neamuri;2
2888;Pe mine nu m-a intrebat nimeni daca vreau referendum. Sa il plateasca PSD-ul!;2
2889;Demisia guvernului hotii mincinosii teroristii nu vad o data sa i vad in puscarie clanul lui dranea tarnicanu teroristi;2
2890;"""Razuiti...impuscati....stransi de gat...""da noi suntem crestini si mergem Duminica la Biserica...cand in Romania omule e barbat si femeia e femeie(sa inteleg ca ea nu e om)...si nu avem nici clasele elementare terminate mergem si votam sa nu ""pierdem mama pensia"".Trist.";2
2891;ce-i deștepți  merg la vot restul  să  rămînă  acasă  Nu ii vreau sa-i vad pe stradă   cum se țin  de mîna  si se sărută   restul nu mă  intereseza;2
2892;Schimbarea denumirii judetului, asta da prioritate...;2
2893;Nu Marian. Ideea de libertate e cu totul altceva. Tu ti-ai dori sa se revină la sistemul nunți aranjate de părinți... dar atât poți;2
2894;Casatoria este intre femeie si barbat (art. 48) Familia este definita in alt articol (monoparentala, bunici si copii etc). Parteneriarul civil este in pregatire.;2
2895;"Dacă discutăm in Biserică despre famila crestină se numeste ”politică”? Atunci Biblia chiar se ocupă cu asa ceva....""Să nu te culci cu bărbat, ca şi cu femeie; aceasta este spurcăciune"". (Leviticul 18,22 )";2
2896;Așa ți-a spus Macovei?Bravooo,formați un „cuplu”(o familie)demn de toată scârba!;2
2897;"Cineva ar trebui sa puna pe gardurile bisericilor afise cu ipostaze in care au fost prinsi popii sa vedem daca le place... gen ala de la Husi... iar in megafoane in loc de slujba sa se auda "" ce fain esti baiete!""";2
2898;Egalitatea de gen inseamna egalitatea de șanse dintre femei si barbati ! E normal sa fie asa! Helllooo,  va treziți în Arabia Saudită?;2
2899;Nu britanicii nu au economie....invart insa bani internationali...bani ce se vor taia dupa Martie 2019...si barca se va scufunda.Sunt in UK de 5 ani...si incep sa se vada pre-efectele;2
2900;N-a avut buletin de vot tradus in limba maghiara....motiv de boicot...;2
2901;Oare pompieri nu era de datoria lor sa verifice ...inainte de inceperea scolim;2
2902;Pedofilii si homosexualii din marile biserici ce vor vota la referendum?;2
2903;Că bine mai spune.  Ura a atins cote neimaginabile de ambele tabere;2
2904;Aaaa..pai ce ai facut ma nene ma? Te-a sunat nea Dani? Ce a zis ? Ba Pwula ,m-a sunat nealeaveyou,te mananca in cur ? Pai tu pe daddy il ponegresti fu2ten bot de lache.;2
2905;Nu mă, ați fost singurul partid care v-ați milogit peste tot ca lumea să voteze da, și ați mai băgat și biserica în această mocirlă, nu că este prea curată.;2
2906;Este greu si in strainatate din cauza crizei insa.....viata este diferita in tarile civilizate,in bine.;2
2907;Aia nu au priceput ca nu pentru drepturile minorităților a fost referendumul ?! ...ci a fost un referendum de-a-n pulea...;2
2908;Eu nu inteleg,ce rost are sa il bagam in seama?Prea multa importanta i se da unui cretinoid frustrat.;2
2909;Merità sà ìi rupà gìtul oamenii!!!!;2
2910;cand esti prost nu simti dar cand se aduna mai multi corupti si puscariasiisi fac curaj in rest viermi acoperiti de muste verzi;2
2911;In piata Victoriei,deja sunt pregătite autocarele să-i ducă pe votanți in alte părți să voteze.Clar că se va vota de n ori,poate reușesc să-i scoată,din nou,și pe morți la votare.;2
2912;Nastase ar vota DA,dar in dormitor are si alte preferinte,dupa cum se stie!;2
2913;Gataa ? Iar scoala dragnea mortii ? Nu-i face dosar si de profanare de morminte penalului multiplu ? Poa ' da si de cavourile lu' Valcov pline de hotiile facute !;2
2914;In ce Cartier sunteți in direct? In Berceni, nu sunteți de vreo 4 ore! Rușine RDS&RCS!🤬;2
2915;Acest referendum este pierdere de timp fidca Asta dovedeste   Ca Nu aveti altceva de facut si Sa va ocupati de lucruri care Nu vor disparea findca ei tot vor fface casi pina acum ceiea cele place si eu cred ca Dumnezeu ii are sub controlu Lui si pedeapsa va fi pe masura pentru ei.  Si cum au trait pina acum vor trai si dea cum   Numai ca Nu trebuie bagati in seama,.nu are treaba cu constitutiea porcariile lor.. Ci cu pacatul. si Asta Dumnezeu ii va judeca..;2
2916;Nu l as baga la puscarie ptr.ca osa manance si acolo o gramada de bani as confisca tot ce are si sa traiasca si el ca noi;2
2917;Aceasta reflectă încrederea românilor în clasa politică..este o realitate care trebuie sa dea de gandit;2
2918;O decizie cam dubioasă. Se poate mai Octavia? Nu ești consecventa. Îl lași balta pe limbricul infectat, bogdanel cel furios si nervos?;2
2919;Dragnea dute dracului la Puscarie, ca romanii s-au cam saturat de tine!;2
2920;In acest articol sunt multe lucruri neadevărate.Referendumul se face pentru modificarea definiției căsătoriei din constituție,deci o să VOTEZ DA! Degeaba tot încercați să faceți confuzie printre oameni! Nu este un referendum politic, pricepeți sau nu? Ori sunteți grei de cap?! Cum spun italieni:teste di rapa!;2
2921;Este o intrebare care ajuta la revizuirea intregi constitutii, nu este specificat concret la subiectul pentru care ii cheama pe oameni referitor la familia formata dintre un barbat si o femeie. Nu are nici o legatura intrebarea lor cu subiectul decat sa ii avantajeze in intentiile lor marsave.;2
2922;Sa nu va mirati cei ce boicotati referendumul cand vor veni copiii vostri acas si o sa va spuna ca el vrea sa fie fetita sau ea baiat.;2
2923;Situatia' este tinuta departe de ochii lumii . Aveti putina rabdare si veti afla dezastrul in care ne gasim..:(;2
2924;In ultimul ceas.., haideti, va rog, sa vorbim cu cat mai multi prieteni, rude .. pentru a-i face sa inteleaga de ce nu e bine sa mergi szi la vot!!;2
2925;Romanii au fost mintiti din nou! Nu sunt 18.000.000 cu drept de vot, suntem 19,5 milioane de toți. Avem 4 milioane de copii cu VARSTA pana la 18 ani. Referendumul a depășit numarul necesar de voturi, depuneți Contestație, aveti 30 de zile la dispozitie. Daca nu depuneți voi, DEPUNEM NOI, CEI CARE-AU VOTAT!!!! Nu stiu de ce dar voi v-ați dat bătuți mult prea usor...;2
2926;"Păi cum tovarăși, mai întâi spuneți  că NU e referendumul lui Dragnea și că NU e o inițiativă politică, ca apoi să vă plângeți că nu v-au ajutat partidele?! Iar ""semnalul dat de la Bruxelles"" în ce constă? Nu e cumva o altă marotă conservatoare că toate ""relele"" alea de nu vă plac vouă vin de la ""inamicul"" extern în timp ce voi aici sunteți neprihăniți și nu vă asumați eșecul?";2
2927;OF,OF,popor pacalit de 29 de ani acest referendum este facut ca sa se asigure guvernul cati vor vota cu ei la alegerile de la anul.;2
2928;Sunteti mana in mana cu PSD,Ati jucat toti pe cai diferite dar cu acelasi obiectiv,nu mai o dati in vrajeala;2
2929;Biserica ortodoxă română trebuie sa se reformeze din toate punctele de vedere.;2
2930;Siii  ... acuma nu mai poti....!   ? Cine nu te lasă..   0 mîna  de ajutor îti  dau  eu ... ! Ce dracu. . ! Doamne ma iartă  ..;2
2931;Offff , pe cei mai reprezentativi din Ferentari i-ati gasit...=);2
2932;Ptiu satanele! Ăștia nu sunt popi că nu i-a trimis Dumnezeu să demonstreze.  Tartorul Dragnea și-a pus satanele să umble de nebuni pe străzi. Biserica ortodoxă s-a făcut de tot ck.;2
2933;"Parteneriatul civil este ceva rău? Partenerii nu sunt soți.  Educația sexuală reprezintă ceva rău? Dacă își încep viața sexuală la adolescență nu ar trebui să știe că există boli și că pot rămâne însărcinate? ""Romania are tot mai multe copile care aduc pe lume copii. In prezent o mama din 10 este minora. Practic, numai anul trecut peste 17.000 de bebelusi au fost nascuti de adolescente."" (sursa: https://m.stirileprotv.ro/lbin/mobile/index.php?article_id=3744993)";2
2934;Orice este Radu Banciu dar nu este prost și nici peizan;2
2935;In an centenar sa dezbinati neamul romanesc in halul asta! Rusine sa va fie! V-ati folosit de familie, de oameni de buna credinta, de simplitatea lor, le-ati constrans dreptul de a alege cu propria constiinta prin propaganda preotilor din biserici , unii chiar fanatici! Ati dat mana cu dracu sa va sustineti acest referendum in an centenar! Ne-ati divizat si exclus ca nu suntem crestini daca nu sustinem acest Referendum prin vot! Despre asta oare sa fie vorba in AN CENTENAR?! Stiind de la bun inceput ca aceste minoritati nu  au sanse (nu ma refer la drepturi ), nu au sansa macar la o casatorie in biserica si nici nu au cerut asa ceva, stiind de la bun inceput ca in tara asta romaneasca predomina familia traditionala si nu este ea in pericol, voi ati insistat sa demarati ceva si sa creati un bau-bau, care nu exista! Cam despre asta e vorba si ati mai si politizat acest Referendum! Ma bucur ca romanii s-au trezit din somn si au gandit cu capul pe umeri.Cu totii avem de invatat din asta, dar ma bucur ca oamenii au inteles si nu mai pot fi manipulati asa cu usurinta! Suntem egali cu totii in fata lui Dumnezeu! Incercati ca acceptati nu sa ramaneti cu mentalitati ca in urma cu 2000 de ani! In rest pace voua si cand va mai vin idei din asta ganditi cu capul, nu cu picioarele!;2
2936;Daca vorbim de simpatie ,cei care simpatizeaza cu P .S .D .,nu inseamna ca au simpatie si pentru Dragnea !;2
2937;Păcat ca nu ați înțeles ca orice asociere cu PSD, chiar și indirecta afectează. Și nici in al 13-lea ceas nu ați înțeles ca SOCIETATEA A EVOLUAT. Ne-am saturat sa fim manipulați de partide, instituții și organizații. PS: știu ca in următoarele minute îmi veți șterge mesajul, dar măcar îl citiți și poate realizați ceva. Dacă nu, asta este. #toleranta;2
2938;Să sperăm că națiunea nu va eșua de această dată. Mai este o zi. Iar dacă națiunea va eșua un lucru va fi clar: creștinii vor fi pe cont propriu. Dacă își închipuie detractorii că ne vom da înfrânți, se înșală amarnic! Vom avea motive să ne întărim și mai mult!;2
2939;"Evident,asta nu o să vedem la tv. Dar eu cred că diaspora ne va salva. Această diaspora ,cea adevărată,nu cea care a fost  manipulată pentru a se produce violențele din august. Spun ""a se produce violențele"",nu "" a produce violențele""";2
2940;de ce nu analizati mai atent rezultatele de la vot si capitulati asa de usor??? eu pe cine am intalnit in cele doua zile de 6, respectv 7 oct,, se ducea sau venea de la vot. Oamenii au votat. De ce nu cereti o recalculare. Circula informatia ca sunt 15 milioane de romani cu drept la vot, nu 19 cum sustine BEC etc... sunt sigura ca macar unul dintre reprezentantii vostri a primit acest mesaj. Nu ne intereseaza sa promovati ce vor altii. Sunteti datori fata de noi, care ne-am deplasat la vot si am mers cu tot sufletul acolo sa faceti ce va sta in putere si sa aflam adevarul. Daca s-a furat, sa se pedepseasca.;2
2941;San fraiere cata repede alte cururi la lins... Astea le ai albit. Oligofren netratat;2
2942;Va ti asociat cu dragnea ! Ati pierdut ! Preferam homosexuali in detrimentul hotilor!;2
2943;nu face nimeni sosai ca sa duce dreacu profitu capuselor care traiesc din titeiu Romaniei si gazele Romaniei.stam dreacu blocati in trafic ca politicienii si infiltratii in stat fac bani prin obligarea noastra sa mergem ca ramele ore in sir indian cu troacele care polueaza IN DRACI .PLATIM CA PROSTII LA STRAINI BENZINA NOASTRA VANDUTA LA PRETURILE IMPUSE DE STRAINI.;2
2944;Ne-ati unit si ne-ati motivat sa luptam pentru copiii nostri. Aveti obligatia morala sa continuati lupta si noi avem obligatia sa va sustinem. Va multumim pentru daruirea voastra. Cu deosebit respect, o mama;2
